,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,itslive_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
0,0022_0036,-44.07027445,169.430155,61.0,,374287.1879488835,5119123.869914924,22,36,159,1997-01-01,RGI60-18.01130,1915.4116,1917.1096,0.2098186,2.552076,1.7461985,165.0,1326402.0,458881000.0,1169580800.0,70.90696,90.34213,3.1448283,0.6649228,-0.8682477,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
1,0022_0037,-44.07032675,169.42992792500002,51.125,,374269.11443116976,5119117.714268671,22,37,159,1997-01-01,RGI60-18.01130,1912.9818,1915.8193,0.21168506,2.5385509,1.7803953,165.0,1337292.0,457968640.0,1167885700.0,69.51259,83.48273,2.2604997,0.6622709,-0.88099164,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
2,0023_0036,-44.07022625,169.43040151666665,66.5,,374306.8270805744,5119129.599788573,23,36,159,1997-01-01,RGI60-18.01130,1910.4093,1910.6558,0.18542536,2.7485175,1.7633479,198.0,1392831.0,452798600.0,1157897500.0,76.117004,99.452484,4.547859,0.7059247,-0.91178,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
3,0023_0054,-44.07543016666667,169.43024242222222,21.444444444444443,,374305.10441848316,5118551.354629545,23,54,159,1997-01-01,RGI60-18.01130,1837.3671,1836.9155,0.22865595,2.423765,2.6780624,46.66905,2079990.0,317845250.0,845205440.0,43.660473,43.281982,0.86219525,0.3504017,-0.32202056,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
4,0024_0036,-44.07013443333333,169.43079509999998,71.22222222222223,,374338.15112045023,5119140.398543864,24,36,159,1997-01-01,RGI60-18.01130,1905.155,1904.9581,0.1648152,2.9498615,1.7683837,231.0,1453815.0,446123800.0,1144318200.0,81.336365,114.06343,7.686056,0.7469266,-0.9167885,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
5,0024_0053,-44.07534135,169.43081310000002,22.5,,374350.6125924762,5118562.090491474,24,53,159,1997-01-01,RGI60-18.01130,1842.0665,1839.672,0.23341018,2.394022,2.575367,93.3381,2062566.0,323385860.0,858938430.0,52.316208,61.11396,0.9749387,0.2820565,-0.45426947,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
6,0024_0054,-44.07537782,169.43061498,23.2,,374334.82561079424,5118557.737420024,24,54,159,1997-01-01,RGI60-18.01130,1838.0867,1832.864,0.24615134,2.3188822,2.5898976,73.790245,2099592.0,311411170.0,829189440.0,48.47866,57.095364,0.9693569,0.28545544,-0.45883688,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
7,0024_0061,-44.07763526,169.43070502,12.0,,374346.8137800328,5118307.139380695,24,61,159,1997-01-01,RGI60-18.01130,1775.2161,1778.6814,0.18027985,2.795321,2.8887084,33.0,2351151.0,207712020.0,563484300.0,40.792088,45.882694,1.7483964,0.16630545,-0.4489117,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
8,0025_0036,-44.07005718888889,169.43124606666666,74.33333333333333,,374374.10138519,5119149.666141608,25,36,159,1997-01-01,RGI60-18.01130,1900.0638,1899.892,0.14549348,3.1790245,1.7677141,264.0,1513710.0,438564400.0,1128344300.0,86.62012,118.40145,8.3395815,0.78792846,-0.921797,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
9,0025_0053,-44.07528348571429,169.43108827142856,21.714285714285715,,374372.5241142179,5118568.937345706,25,53,159,1997-01-01,RGI60-18.01130,1837.4198,1835.1284,0.24002719,2.354202,2.548193,118.98319,2087613.0,315371360.0,839056800.0,55.481667,70.73233,1.31048,0.21818009,-0.5592832,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
10,0025_0061,-44.077704375,169.431014,16.5,,374371.70023530244,5118299.934171358,25,61,159,1997-01-01,RGI60-18.01130,1774.6233,1776.6637,0.17263207,2.8689773,2.7822149,66.0,2357685.0,204440260.0,554914800.0,46.911625,65.062965,2.1431634,0.13438766,-0.56603736,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
11,0025_0062,-44.0777354,169.4311621,20.0,,374383.6243192188,5118296.714145652,25,62,159,1997-01-01,RGI60-18.01130,1773.1041,1771.7645,0.14921583,3.1312017,2.7435327,46.66905,2381643.0,192212450.0,522818620.0,48.551994,58.704613,2.196527,0.13322107,-0.5149709,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
12,0025_0065,-44.07889515,169.43111340000002,10.5,,374382.17918947566,5118167.825569989,25,65,159,1997-01-01,RGI60-18.01130,1767.7522,1758.5189,0.18234663,2.7762678,2.621853,0.0,2439360.0,161192370.0,440932540.0,38.495094,36.66932,1.6128618,0.16521823,-0.58872736,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
13,0026_0035,-44.0699788,169.43172852499998,79.75,,374412.5712032093,5119159.10868397,26,35,159,1997-01-01,RGI60-18.01130,1895.422,1896.1664,0.12250677,3.5245523,1.7046354,281.95212,1563804.0,431583000.0,1113241700.0,92.884705,116.46336,7.655888,0.6778278,-1.0821868,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
14,0026_0036,-44.07002165,169.43150015,76.5,,374394.3733835642,5119154.00102706,26,36,159,1997-01-01,RGI60-18.01130,1894.5642,1895.4741,0.12429066,3.4941127,1.7838066,295.16098,1571427.0,430473950.0,1110820000.0,92.4982,118.624214,8.082564,0.8067792,-0.9376431,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
15,0026_0053,-44.07517648571429,169.4315001,33.42857142857143,,374405.2743769575,5118581.450105131,26,53,159,1997-01-01,RGI60-18.01130,1829.4834,1830.6394,0.23175216,2.4042838,2.5907927,147.58049,2110482.0,307738050.0,820013900.0,62.62292,77.699356,1.7267158,0.2268187,-0.67169386,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
16,0026_0062,-44.077792116666664,169.4314507,26.666666666666668,,374406.8526233074,5118290.854801355,26,62,159,1997-01-01,RGI60-18.01130,1765.5281,1769.615,0.15458426,3.0654967,2.7764468,73.790245,2388177.0,188808880.0,513864800.0,54.291054,77.31638,2.870752,0.1459862,-0.65548855,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
17,0026_0066,-44.0789718875,169.431335,38.375,,374400.08480550477,5118159.640315499,26,66,159,1997-01-01,RGI60-18.01130,1745.0472,1749.0441,0.21402723,2.521846,2.6958735,33.0,2475297.0,140673250.0,386388860.0,49.99509,54.178303,1.7368319,0.22264816,-0.9423742,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
18,0027_0035,-44.06992822222222,169.4320396888889,86.22222222222223,,374437.38251439785,5119165.200846825,27,35,159,1997-01-01,RGI60-18.01130,1890.8885,1892.5981,0.09381681,3.8724234,1.7825637,311.32138,1609542.0,424713280.0,1098141400.0,99.134056,121.982285,9.118899,0.6827429,-1.115328,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
19,0027_0052,-44.07504875,169.431981775,51.0,,374443.5737808511,5118596.372330467,27,52,159,1997-01-01,RGI60-18.01130,1829.6188,1833.2489,0.20717049,2.571599,2.6557245,192.42142,2098503.0,311774900.0,830096960.0,72.60472,83.45597,2.2157304,0.33572987,-0.79172635,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
20,0027_0053,-44.07509585,169.43178949999998,46.0,,374428.2771781253,5118590.8477200195,27,53,159,1997-01-01,RGI60-18.01130,1822.1598,1826.9767,0.21127094,2.5415351,2.704235,177.71043,2130084.0,300951780.0,803005250.0,68.98594,82.8198,2.1685727,0.34817776,-0.8217555,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
21,0027_0062,-44.07788362,169.43182754,42.8,,374437.2198668517,5118281.266163402,27,62,159,1997-01-01,RGI60-18.01130,1760.3282,1768.092,0.15904108,3.0136611,2.972046,104.35516,2396889.0,184225460.0,501794020.0,60.77095,89.50565,3.4289052,0.23270999,-0.9100464,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
22,0027_0066,-44.079131659999994,169.43173508,74.4,,374432.45667889033,5118142.504450766,27,66,159,1997-01-01,RGI60-18.01130,1740.46,1746.5691,0.19290037,2.684109,2.9014711,66.0,2485098.0,134890960.0,370958140.0,61.613422,75.74546,2.2041433,0.2670299,-1.178356,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
23,0027_0067,-44.07926995,169.43194375000002,83.5,,374449.45707733335,5118127.462673603,27,67,159,1997-01-01,RGI60-18.01130,1734.1052,1740.036,0.20352483,2.5991395,2.9794185,73.790245,2503611.0,123732900.0,341103650.0,64.961945,72.742386,1.840433,0.38060474,-1.2972438,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
24,0028_0035,-44.06987269,169.43245529,87.1,,374470.546826288,5119172.002408011,28,35,159,1997-01-01,RGI60-18.01130,1888.0267,1890.095,0.06538052,3.8724234,2.0080752,330.0,1636767.0,420388450.0,1088527000.0,105.44585,123.98491,9.690631,0.687658,-1.1484691,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
25,0028_0052,-44.07498215,169.4324047,57.0,,374477.2982596952,5118604.414388418,28,52,159,1997-01-01,RGI60-18.01130,1827.1221,1830.6105,0.18576515,2.7455,2.815905,221.37073,2111571.0,307366940.0,819085600.0,78.93924,92.46147,3.38286,0.44757453,-0.940499,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
26,0028_0062,-44.07798098333333,169.4322278,60.333333333333336,,374469.4746466425,5118271.062210302,28,62,159,1997-01-01,RGI60-18.01130,1763.0706,1767.8287,0.16871597,2.9087493,3.2035139,136.06248,2399067.0,183073360.0,498758100.0,69.41894,98.09484,4.3368216,0.31943378,-1.1646043,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
27,0028_0067,-44.0794118,169.43214494,92.6,,374465.8660089134,5118112.014031727,28,67,159,1997-01-01,RGI60-18.01130,1738.2762,1739.9865,0.18535192,2.749171,3.2683396,104.35516,2504700.0,123065710.0,339314780.0,73.215225,77.29873,1.8378288,0.429814,-1.5108402,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
28,0028_0068,-44.079554849999994,169.4323697,100.0,,374484.16461282584,5118096.467999863,28,68,159,1997-01-01,RGI60-18.01130,1731.858,1733.7021,0.19632281,2.6559355,3.3563118,118.98319,2521035.0,112917290.0,312055170.0,74.03692,73.92787,1.5330446,0.70855415,-1.5759635,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
29,0029_0035,-44.0698214875,169.4328392,92.5,,374501.1824961416,5119178.274598371,29,35,159,1997-01-01,RGI60-18.01130,1886.216,1888.6835,0.04776268,3.8724234,2.5161164,350.7948,1656369.0,417163100.0,1081307600.0,112.441315,124.3608,9.879282,0.69257313,-1.1447774,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
30,0029_0052,-44.07495615,169.43275901666667,68.5,,374505.614881729,5118607.842246958,29,52,159,1997-01-01,RGI60-18.01130,1827.052,1829.2803,0.16819891,2.914111,2.9983816,251.32051,2118105.0,305124580.0,813471550.0,87.194405,104.19831,5.2093215,0.55941916,-1.0765307,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
31,0029_0062,-44.0780441,169.4325063,78.5,,374491.90760783595,5118264.476334454,29,62,159,1997-01-01,RGI60-18.01130,1767.5089,1768.7877,0.18035108,2.7946587,3.3627,165.0,2393622.0,185951170.0,506340800.0,78.59537,103.83093,5.2721334,0.40615758,-1.3888701,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
32,0029_0063,-44.078094625,169.4327159,89.25,,374508.7970818458,5118259.1839372795,29,63,159,1997-01-01,RGI60-18.01130,1760.8104,1763.0758,0.17070858,2.8883297,3.343346,147.58049,2418669.0,172566880.0,471033630.0,79.235405,103.46668,5.2439895,0.29007638,-1.4375709,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
33,0029_0068,-44.07970465,169.43261541666666,103.16666666666667,,374504.1553390275,5118080.204122815,29,68,159,1997-01-01,RGI60-18.01130,1735.813,1735.9235,0.19116609,2.698693,3.5648358,147.58049,2516679.0,115656410.0,319424100.0,80.01851,70.92246,1.2702924,0.7759706,-1.7632625,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
34,0030_0035,-44.069774637500004,169.4332442,106.75,,374533.5163254598,5119184.095342932,30,35,159,1997-01-01,RGI60-18.01130,1886.5161,1888.2479,0.05088299,3.8724234,3.1066842,373.3524,1662903.0,416069700.0,1078852600.0,119.28235,126.512764,10.707303,0.81491834,-0.9028388,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
35,0030_0052,-44.07494876,169.43315428,86.4,,374537.2496278003,5118609.265350385,30,52,159,1997-01-01,RGI60-18.01130,1828.291,1829.011,0.15722543,3.0344944,3.1532714,281.95212,2120283.0,304372740.0,811588000.0,95.91297,118.49176,8.646488,0.5841082,-1.1301497,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
36,0030_0063,-44.07817995,169.43306803333334,100.83333333333333,,374537.17269628495,5118250.243416148,30,63,159,1997-01-01,RGI60-18.01130,1763.4598,1764.6514,0.17639653,2.832083,3.436063,177.71043,2413224.0,175512860.0,478815200.0,87.23975,102.92988,5.049959,0.33833966,-1.4831858,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
37,0030_0069,-44.07997112857142,169.43303554285714,107.14285714285714,,374538.35713491717,5118051.246376282,30,69,159,1997-01-01,RGI60-18.01130,1735.3152,1733.4725,0.20030914,2.624095,3.6990547,192.42142,2524302.0,110852664.0,306497250.0,83.04891,73.51839,1.4649738,1.0666354,-1.8941596,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
38,0031_0034,-44.069714033333334,169.4337636,110.66666666666667,,374574.982439664,5119191.617847105,31,34,159,1997-01-01,RGI60-18.01130,1889.6764,1890.6439,0.070688486,3.8724234,3.5535023,373.3524,1630233.0,421443300.0,1090879400.0,123.0609,117.62395,8.405498,0.9294476,-0.68104607,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
39,0031_0035,-44.069752533333336,169.43353349999998,112.33333333333333,,374556.6370919247,5119186.991172441,31,35,159,1997-01-01,RGI60-18.01130,1887.7975,1888.5662,0.06474567,3.8724234,3.409246,397.37262,1658547.0,416799780.0,1080492300.0,123.31064,127.06279,11.156261,0.97534716,-0.6609003,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
40,0031_0052,-44.07494895,169.4335654,100.16666666666667,,374570.17010534555,5118609.870533153,31,52,159,1997-01-01,RGI60-18.01130,1829.1923,1829.4025,0.15138532,3.1042004,3.2486095,311.32138,2117016.0,305500030.0,814412100.0,103.53017,119.88848,8.752381,0.58053184,-1.1837686,169.437,-44.0715,2.673,1978,False,1914.3014,1642.79,2446.563,2442.0,0.1562758336289867,-713.6,0.282609188177618,-2.1517251869717744,2736.489389557737,3841.030526814337,15.915117084644235
